message_id,collection_year,collection_month,attack_type_code,attack_type_ko,has_url,text_length,probability,detected,similarity_to_train,novel,year_has_enough_rows
kisa-167a8df1cad26dc7d752,2022,2022-03,delivery,택배,1,39,0.991491,1,0.887715,0,1
kisa-55fd6d5ba478c28656ac,2022,2022-03,delivery,택배,1,45,0.994773,1,0.908201,0,1
kisa-bd69362789835333a135,2022,2022-03,delivery,택배,1,36,0.982678,1,0.574434,0,1
kisa-75e54c1732ee8bffac91,2022,2022-03,delivery,택배,1,45,0.958613,1,0.975043,0,1
kisa-2b741c79009680605334,2022,2022-03,public_agency,공공기관,1,36,0.836977,1,0.624023,0,1
kisa-82e68d6e76ac33df6adc,2022,2022-03,delivery,택배,1,55,0.965221,1,0.699194,0,1
kisa-50040264d13af790bc8c,2022,2022-03,delivery,택배,1,60,0.858308,1,0.522908,0,1
kisa-baa4d2bf0dc238785700,2022,2022-03,delivery,택배,1,60,0.995157,1,0.929244,0,1
kisa-dccb37d5c927ee5c330b,2022,2022-04,delivery,택배,1,51,0.956374,1,0.479134,1,1
kisa-c6c6b97f6d972101bcbf,2022,2022-04,delivery,택배,1,46,0.85569,1,0.947628,0,1
kisa-671ca0e78db6a8212105,2022,2022-04,delivery,택배,1,45,0.962543,1,0.71137,0,1
kisa-350d7be53e6623dc6d01,2022,2022-04,public_agency,공공기관,1,42,0.884625,1,0.425332,1,1
kisa-61f6aa8ecc6fae8d706c,2022,2022-04,public_agency,공공기관,1,37,0.918529,1,0.47189,1,1
kisa-3c2faec2d61a59a78bf6,2022,2022-04,delivery,택배,1,66,0.952837,1,0.797754,0,1
kisa-2a0021089e55dbb71941,2022,2022-04,delivery,택배,1,65,0.948106,1,0.745141,0,1
kisa-9604c9e7d4a95058e008,2022,2022-04,public_agency,공공기관,1,34,0.854168,1,0.374825,1,1
kisa-00f47b5fe16c4691f5d0,2022,2022-04,public_agency,공공기관,1,40,0.641309,1,0.419675,1,1
kisa-612d00ea36b6ff40b4cb,2022,2022-04,public_agency,공공기관,1,34,0.91207,1,0.322472,1,1
kisa-5fa76bd0bb900ed1c7ee,2022,2022-04,public_agency,공공기관,1,42,0.802733,1,0.514119,0,1
kisa-aae42cf9abd14cd0ec76,2022,2022-04,public_agency,공공기관,1,41,0.944237,1,0.356462,1,1
kisa-8f8100fab845e533722e,2022,2022-04,delivery,택배,1,55,0.793513,1,0.659804,0,1
kisa-08e2f111d4681ba0ad4d,2022,2022-04,delivery,택배,1,61,0.799727,1,0.453526,1,1
kisa-aa664ce5b02b33f17bbf,2022,2022-04,public_agency,공공기관,1,35,0.704844,1,0.473742,1,1
kisa-4da4f53539b48286541e,2022,2022-04,public_agency,공공기관,1,45,0.690196,1,0.405496,1,1
kisa-2860b35b548aaf9c9bda,2022,2022-04,delivery,택배,1,40,0.954615,1,0.626916,0,1
kisa-1b485413a486fd789f5f,2022,2022-04,delivery,택배,1,61,0.759887,1,0.434888,1,1
kisa-5f8e988693832e28e705,2022,2022-04,delivery,택배,1,50,0.801966,1,0.317442,1,1
kisa-154c78e018cb8e40bceb,2022,2022-04,delivery,택배,1,51,0.862695,1,0.609133,0,1
kisa-256307b8005764ea4716,2022,2022-04,delivery,택배,1,49,0.87373,1,0.608264,0,1
kisa-e0fa8721304492385774,2022,2022-04,delivery,택배,1,50,0.862654,1,0.370587,1,1
kisa-81a04a2ba9781221dfa1,2022,2022-04,delivery,택배,1,39,0.777527,1,0.255911,1,1
kisa-c9f8a4980740bbcebc51,2022,2022-04,delivery,택배,1,40,0.882628,1,0.265874,1,1
kisa-f1a6c87dec01df305291,2022,2022-04,delivery,택배,1,55,0.714495,1,0.497411,1,1
kisa-464f96f188febaf1871a,2022,2022-04,delivery,택배,1,52,0.83073,1,0.532412,0,1
kisa-4af301e9d4c8e8ca1442,2022,2022-04,delivery,택배,1,55,0.819741,1,0.423581,1,1
kisa-32c5effd56c5ef6222f2,2022,2022-04,delivery,택배,1,53,0.760576,1,0.518879,0,1
kisa-8f17543b34eed7ec1596,2022,2022-04,delivery,택배,1,165,0.903748,1,0.475324,1,1
kisa-17698d5d2777081767b5,2022,2022-04,public_agency,공공기관,1,41,0.888459,1,0.407755,1,1
kisa-eea2d0bde231436c680b,2022,2022-04,public_agency,공공기관,1,34,0.828724,1,0.397661,1,1
kisa-c1e00fe9b6241361167f,2022,2022-04,public_agency,공공기관,1,31,0.690433,1,0.29945,1,1
kisa-d2b05715013056c94e0f,2022,2022-04,public_agency,공공기관,1,35,0.919064,1,0.45434,1,1
kisa-b5cf68b669993396acd9,2022,2022-04,public_agency,공공기관,1,40,0.959059,1,0.609364,0,1
kisa-c46c9bbdc7922c809690,2022,2022-04,public_agency,공공기관,1,33,0.946464,1,0.584117,0,1
kisa-6fb96fd92e414c080460,2022,2022-04,public_agency,공공기관,1,42,0.940307,1,0.423869,1,1
kisa-1ad5e88c6c16a5afa9e8,2022,2022-04,public_agency,공공기관,1,33,0.913089,1,0.481487,1,1
kisa-200b55084ae8ec39ceb4,2022,2022-04,public_agency,공공기관,1,45,0.893578,1,0.429936,1,1
kisa-928d12cfe3b1d2a8d076,2022,2022-04,delivery,택배,1,54,0.760037,1,0.449174,1,1
kisa-fb615aab53f4fb4d1f93,2022,2022-04,delivery,택배,1,63,0.84655,1,0.556678,0,1
kisa-9a6b580bcd93300673da,2022,2022-04,delivery,택배,1,52,0.694499,1,0.502363,0,1
kisa-4f3571eb14b3d569e64c,2022,2022-04,delivery,택배,1,54,0.680988,1,0.502991,0,1
kisa-793904904dda879a906f,2022,2022-04,delivery,택배,1,65,0.85044,1,0.566483,0,1
kisa-07d9fae12756a46aa027,2022,2022-04,delivery,택배,1,40,0.934462,1,0.503919,0,1
kisa-46b95afb597846683f57,2022,2022-04,public_agency,공공기관,1,42,0.953941,1,0.443302,1,1
kisa-d04f4ab77631596eec5e,2022,2022-04,public_agency,공공기관,1,35,0.927899,1,0.412482,1,1
kisa-cb44700c473553289a24,2022,2022-04,delivery,택배,1,58,0.83064,1,0.569415,0,1
kisa-08223cd55dc61f534191,2022,2022-04,delivery,택배,1,50,0.960445,1,0.685965,0,1
kisa-50ca36350a19a3ca6162,2022,2022-04,delivery,택배,1,58,0.854381,1,0.600588,0,1
kisa-511664a62c82c6074185,2022,2022-04,delivery,택배,1,47,0.880229,1,0.252077,1,1
kisa-c415aaac5094d61d0b16,2022,2022-04,public_agency,공공기관,1,45,0.877224,1,0.42926,1,1
kisa-b7505a4a1fe2b79224a3,2022,2022-04,delivery,택배,1,53,0.792347,1,0.557603,0,1
kisa-717b40957eaa0afbf1ca,2022,2022-04,delivery,택배,1,55,0.854381,1,0.600588,0,1
kisa-5446fef0365ef9f997d7,2022,2022-04,delivery,택배,1,42,0.909806,1,0.483891,1,1
kisa-9e97e8e9d085915fcf51,2022,2022-04,delivery,택배,1,54,0.817423,1,0.385582,1,1
kisa-278bee299bd5bcae6e93,2022,2022-04,delivery,택배,1,54,0.830049,1,0.283393,1,1
kisa-57f12cc102dd83f04063,2022,2022-04,delivery,택배,1,50,0.804889,1,0.406114,1,1
kisa-b2710d6d8db1fcbb290c,2022,2022-04,delivery,택배,1,51,0.853751,1,0.392596,1,1
kisa-d01e7bf4bf2222b9735a,2022,2022-04,delivery,택배,1,54,0.874519,1,0.383423,1,1
kisa-8bbbd4c794d28eff1bc8,2022,2022-04,delivery,택배,1,52,0.804889,1,0.406114,1,1
kisa-cc7b6d4ca8082e6d3390,2022,2022-04,delivery,택배,1,60,0.819941,1,0.389574,1,1
kisa-966681197d16b8c022a6,2022,2022-04,delivery,택배,1,64,0.883293,1,0.369413,1,1
kisa-00300798c84f7663f5b3,2022,2022-04,delivery,택배,1,61,0.864524,1,0.378297,1,1
kisa-97a2c013e91de4e88ca8,2022,2022-04,delivery,택배,1,48,0.804278,1,0.419389,1,1
kisa-bd12f9a74b1921513d84,2022,2022-04,delivery,택배,1,67,0.939782,1,0.766427,0,1
kisa-77da30f19ab4c1ac2aeb,2022,2022-04,public_agency,공공기관,1,40,0.888734,1,0.365824,1,1
kisa-f080960d7d211437a328,2022,2022-04,delivery,택배,1,59,0.831929,1,0.441895,1,1
kisa-9fb354eaa5b197930f5c,2022,2022-04,delivery,택배,1,58,0.859279,1,0.504381,0,1
kisa-2db7633dee5f5b87a6e6,2022,2022-04,delivery,택배,1,57,0.863911,1,0.434456,1,1
kisa-be1f09da924b5a36ecb2,2022,2022-04,delivery,택배,1,59,0.869592,1,0.444398,1,1
kisa-9106ff8f128f24fed28e,2022,2022-04,delivery,택배,1,49,0.879821,1,0.480255,1,1
kisa-cc0f5adbacff5f05d5ae,2022,2022-04,public_agency,공공기관,1,37,0.898565,1,0.391032,1,1
kisa-648b19ac450ecc1e1d6f,2022,2022-04,delivery,택배,1,45,0.95768,1,0.976751,0,1
kisa-5b2310a8b99cf999789a,2022,2022-04,delivery,택배,1,61,0.923547,1,0.888935,0,1
kisa-96c98a06b17fb7a7e008,2022,2022-04,delivery,택배,1,40,0.975931,1,0.693944,0,1
kisa-ebe666d2f6da0c07f6a7,2022,2022-04,delivery,택배,1,43,0.935167,1,0.519211,0,1
kisa-bd8233dabba3da88772f,2022,2022-04,delivery,택배,1,51,0.889718,1,0.35734,1,1
kisa-a4a7b0faf4799dd5f2a7,2022,2022-04,delivery,택배,1,51,0.760984,1,0.255162,1,1
kisa-f5a106c86f25becb7af1,2022,2022-04,delivery,택배,1,37,0.795128,1,0.444256,1,1
kisa-dc952c0ef62ea57f7fe3,2022,2022-04,public_agency,공공기관,1,44,0.884806,1,0.355785,1,1
kisa-8bdd38a75b69f375f260,2022,2022-04,public_agency,공공기관,1,45,0.934376,1,0.481198,1,1
kisa-25285c7a1fff48b7b49d,2022,2022-04,delivery,택배,1,56,0.983492,1,0.837773,0,1
kisa-c37e2a60009c8f01b92e,2022,2022-04,delivery,택배,1,42,0.793233,1,0.432831,1,1
kisa-6b02ef6dba167267abb0,2022,2022-04,public_agency,공공기관,1,42,0.905465,1,0.393631,1,1
kisa-516e6ec44c7382e23c8b,2022,2022-04,public_agency,공공기관,1,43,0.960717,1,0.509767,0,1
kisa-f53f63d1e43365117a70,2022,2022-04,public_agency,공공기관,1,36,0.947883,1,0.548554,0,1
kisa-e1374c5abf9748430ff8,2022,2022-04,delivery,택배,1,57,0.938981,1,0.300382,1,1
kisa-fa62015ec047c8df683d,2022,2022-04,delivery,택배,1,67,0.916792,1,0.523922,0,1
kisa-809adaff00dc2016ce17,2022,2022-04,delivery,택배,1,62,0.810924,1,0.422578,1,1
kisa-9538d99b8dd40e991437,2022,2022-04,delivery,택배,1,54,0.948507,1,0.471922,1,1
kisa-c59e97e2892ea7344102,2022,2022-04,delivery,택배,1,51,0.829322,1,0.307642,1,1
kisa-c5beb58b0704596f024c,2022,2022-04,delivery,택배,1,40,0.900789,1,0.87409,0,1
kisa-4bfe75155fb53344b825,2022,2022-04,delivery,택배,1,35,0.904042,1,0.908688,0,1
kisa-99d58458211b514e15a6,2022,2022-04,delivery,택배,1,43,0.897831,1,0.891132,0,1
kisa-888e73673b24ad78e406,2022,2022-04,delivery,택배,1,50,0.951687,1,0.482389,1,1
kisa-8ef36446088299fa806f,2022,2022-04,public_agency,공공기관,1,45,0.981362,1,0.65667,0,1
kisa-ab08de627db50e90b9fe,2022,2022-04,delivery,택배,1,45,0.955943,1,0.472037,1,1
kisa-b2f314fa63e4141ffc7a,2022,2022-04,delivery,택배,1,43,0.934822,1,0.692711,0,1
kisa-b1ac4c7fdf6cd97cd960,2022,2022-04,delivery,택배,1,54,0.763516,1,0.385326,1,1
kisa-4269af72a41db2619d3b,2022,2022-04,delivery,택배,1,47,0.96638,1,0.412595,1,1
kisa-21f82a7725b017ccd9c4,2022,2022-04,public_agency,공공기관,1,37,0.961006,1,0.530595,0,1
kisa-e1f2126f365ede953621,2022,2022-04,delivery,택배,1,47,0.69289,1,0.469117,1,1
kisa-4c4521e97ddddc55ce5e,2022,2022-04,delivery,택배,1,37,0.963785,1,0.429433,1,1
kisa-9d262fd472552f6466e1,2022,2022-04,delivery,택배,1,38,0.954834,1,0.212462,1,1
kisa-5b8a31276757c32aaef9,2022,2022-04,public_agency,공공기관,1,42,0.978867,1,0.665443,0,1
kisa-eb2c6108b5a8c75a64b9,2022,2022-04,public_agency,공공기관,1,35,0.975504,1,0.708363,0,1
kisa-b90fac7f983af9a309a3,2022,2022-04,public_agency,공공기관,1,39,0.96537,1,0.6522,0,1
kisa-919d689155333af2d3d5,2022,2022-04,delivery,택배,1,32,0.901398,1,0.471824,1,1
kisa-e66a7b1ae2694e9ac763,2022,2022-05,public_agency,공공기관,1,45,0.956741,1,0.562123,0,1
kisa-db97e28cd3d185209a18,2022,2022-05,delivery,택배,1,45,0.716022,1,0.239899,1,1
kisa-8733bd26f2f8da9062c2,2022,2022-05,delivery,택배,1,48,0.857794,1,0.463691,1,1
kisa-6735be06243a21f27209,2022,2022-05,public_agency,공공기관,1,46,0.911273,1,0.429118,1,1
kisa-67301bfb232bb22dda5f,2022,2022-05,delivery,택배,1,42,0.649623,1,0.241868,1,1
kisa-875ae11b996fc47701aa,2022,2022-05,delivery,택배,1,47,0.775209,1,0.32808,1,1
kisa-0337e49cf7bf3a50291d,2022,2022-05,delivery,택배,1,52,0.899778,1,0.235694,1,1
kisa-8d8880c00e9a07e8537a,2022,2022-05,delivery,택배,1,46,0.7217,1,0.327926,1,1
kisa-adc8076d1a1ff71b7f9c,2022,2022-05,delivery,택배,1,38,0.872393,1,0.299568,1,1
kisa-9e28f0483d128a01b885,2022,2022-05,delivery,택배,1,42,0.908987,1,0.706053,0,1
kisa-60c73703c082aac597f1,2022,2022-05,delivery,택배,1,58,0.81856,1,0.279432,1,1
kisa-61c23de4c1788b55be94,2022,2022-05,delivery,택배,1,43,0.69248,1,0.390313,1,1
kisa-b2ab1777e33ff1e5c333,2022,2022-05,delivery,택배,1,52,0.771411,1,0.447181,1,1
kisa-87f439bf51c8dc8606c7,2022,2022-05,delivery,택배,1,61,0.784235,1,0.347716,1,1
kisa-1c7656366ba9f5131cfc,2022,2022-05,delivery,택배,1,51,0.765117,1,0.361571,1,1
kisa-230e097e43da27c6a922,2022,2022-05,delivery,택배,1,51,0.863682,1,0.492667,1,1
kisa-5d4ad8b073844525fca9,2022,2022-05,delivery,택배,1,59,0.778965,1,0.340563,1,1
kisa-29a8185182f0f9cfee05,2022,2022-05,delivery,택배,1,52,0.877483,1,0.270866,1,1
kisa-d2c214439e69f83f1e7a,2022,2022-05,delivery,택배,1,48,0.78579,1,0.260279,1,1
kisa-f646756437d3e66a1693,2022,2022-05,delivery,택배,1,36,0.964198,1,0.473174,1,1
kisa-0aa92354b1e9d50362dc,2022,2022-05,delivery,택배,1,53,0.73142,1,0.413629,1,1
kisa-4ed75e42e72a28978ec0,2022,2022-05,delivery,택배,1,65,0.824493,1,0.31983,1,1
kisa-908ea4a041e7f27601a2,2022,2022-05,public_agency,공공기관,1,46,0.947378,1,0.515936,0,1
kisa-a4c139b198c878826924,2022,2022-05,public_agency,공공기관,1,44,0.891147,1,0.464968,1,1
kisa-5d34604ebcdd4b2abc2b,2022,2022-05,public_agency,공공기관,1,39,0.920946,1,0.509789,0,1
kisa-c285172c0ea32032db94,2022,2022-05,delivery,택배,1,46,0.968413,1,0.494948,1,1
kisa-a2cdd345927ac55547f5,2022,2022-05,delivery,택배,1,44,0.944495,1,0.620534,0,1
kisa-4eacbbf7e57d5e16bb45,2022,2022-05,delivery,택배,1,44,0.985783,1,0.839922,0,1
kisa-b73bf9998d245ee58b59,2022,2022-05,delivery,택배,1,52,0.918516,1,0.717414,0,1
kisa-c5d2ee80197d137ba601,2022,2022-05,delivery,택배,1,38,0.818608,1,0.495633,1,1
kisa-266f7f7246d5f0a3a872,2022,2022-05,delivery,택배,1,46,0.816385,1,0.505096,0,1
kisa-297cb59d3274bf3b66bf,2022,2022-05,delivery,택배,1,41,0.819286,1,0.498321,1,1
kisa-9647daadf3151086d440,2022,2022-05,delivery,택배,1,55,0.826615,1,0.229818,1,1
kisa-24c7d4b3c9e33653bb54,2022,2022-05,delivery,택배,1,53,0.798826,1,0.288213,1,1
kisa-26c3b8b56d2a2925fb3f,2022,2022-05,delivery,택배,1,63,0.737541,1,0.214392,1,1
kisa-05b3f4ac3fba60db1cca,2022,2022-05,delivery,택배,1,54,0.944019,1,0.512723,0,1
kisa-e386d412a3729fb5332f,2022,2022-05,delivery,택배,1,57,0.891535,1,0.726305,0,1
kisa-b3b8994f449b494006d2,2022,2022-05,delivery,택배,1,59,0.939226,1,0.821339,0,1
kisa-7a6321e5d0be1f1ed8cf,2022,2022-05,delivery,택배,1,54,0.875185,1,0.448881,1,1
kisa-029b527fbd0386d90eac,2022,2022-05,delivery,택배,1,42,0.949944,1,0.588182,0,1
kisa-c5d282cb30ae000eeaf1,2022,2022-05,delivery,택배,1,50,0.884322,1,0.467486,1,1
kisa-560b17f1fc9108df12db,2022,2022-05,delivery,택배,1,37,0.930448,1,0.520749,0,1
kisa-c40fa1b4741481cd75d8,2022,2022-05,delivery,택배,1,64,0.831649,1,0.371342,1,1
kisa-2c5aec2e72b8657a8191,2022,2022-05,delivery,택배,1,60,0.896,1,0.458096,1,1
kisa-d39b4e2a5f6f2faffa6a,2022,2022-05,public_agency,공공기관,1,46,0.912092,1,0.596598,0,1
kisa-da3fcee43b68eabdec3d,2022,2022-05,public_agency,공공기관,1,43,0.914961,1,0.523359,0,1
kisa-f637e79a2f4945d6f0c6,2022,2022-05,delivery,택배,1,33,0.924977,1,0.484192,1,1
kisa-38dd776ffc60a116c90b,2022,2022-05,public_agency,공공기관,1,36,0.884644,1,0.488388,1,1
kisa-e7d49563ae01b4889a98,2022,2022-05,delivery,택배,1,44,0.949904,1,0.568099,0,1
kisa-9e22f13d79f66333aed6,2022,2022-05,delivery,택배,1,44,0.885904,1,0.450777,1,1
kisa-91baccd4726b94da0dec,2022,2022-05,delivery,택배,1,60,0.893385,1,0.467144,1,1
kisa-9f1a543b4ef4e87b19c9,2022,2022-05,delivery,택배,1,43,0.895606,1,0.429448,1,1
kisa-6823a5d9edb9794b0abf,2022,2022-05,delivery,택배,1,48,0.911978,1,0.603175,0,1
kisa-21207305423006fb786c,2022,2022-05,delivery,택배,1,50,0.881333,1,0.477114,1,1
kisa-70e12839320da73f1dbf,2022,2022-05,delivery,택배,1,51,0.957909,1,0.976504,0,1
kisa-f53e52183db56e2a87b2,2022,2022-05,public_agency,공공기관,1,46,0.88779,1,0.439383,1,1
kisa-aa8a784dc8d41bf2e419,2022,2022-05,public_agency,공공기관,1,37,0.946356,1,0.682259,0,1
kisa-3bf2d3f07f1b88bd031b,2022,2022-05,public_agency,공공기관,1,47,0.925617,1,0.587968,0,1
kisa-de131c611c14444e7d14,2022,2022-05,public_agency,공공기관,1,37,0.946483,1,0.71676,0,1
kisa-f4a898079120426b7de1,2022,2022-05,delivery,택배,1,41,0.804435,1,0.382725,1,1
kisa-6edc90edb685be826f3a,2022,2022-05,delivery,택배,1,51,0.947847,1,0.472302,1,1
kisa-75588da4b0b64433b2d8,2022,2022-05,delivery,택배,1,44,0.938651,1,0.53423,0,1
kisa-55481245fedf994ecb60,2022,2022-05,delivery,택배,1,39,0.95225,1,0.687143,0,1
kisa-24d275fcf658c51aa8a2,2022,2022-05,delivery,택배,1,44,0.955875,1,0.69149,0,1
kisa-e091fd38b551bcb303f4,2022,2022-05,delivery,택배,1,33,0.860293,1,0.395916,1,1
kisa-43a1df4fd153777e3a44,2022,2022-05,delivery,택배,1,40,0.969151,1,0.425198,1,1
kisa-dedc994a8ad1b7171411,2022,2022-05,delivery,택배,1,67,0.745617,1,0.307476,1,1
kisa-1a07671f2b330d62448a,2022,2022-05,delivery,택배,1,55,0.746193,1,0.425278,1,1
kisa-1f8591006d345058ea22,2022,2022-05,delivery,택배,1,51,0.68727,1,0.292157,1,1
kisa-6b318f9f352be90c010e,2022,2022-05,public_agency,공공기관,1,45,0.905396,1,0.580088,0,1
kisa-a659528674bd3a066c7d,2022,2022-05,delivery,택배,1,37,0.81593,1,0.577048,0,1
kisa-acc6e83c01bda685073a,2022,2022-05,public_agency,공공기관,1,42,0.940822,1,0.781679,0,1
kisa-1b59f0c731ca148f0173,2022,2022-05,delivery,택배,1,54,0.914929,1,0.830041,0,1
kisa-61bedc1a63bd15a869c6,2022,2022-05,public_agency,공공기관,1,45,0.90679,1,0.616383,0,1
kisa-b41d3e9241a323c4bd8e,2022,2022-05,delivery,택배,1,47,0.897296,1,0.399554,1,1
kisa-9ee57717447db263b393,2022,2022-05,delivery,택배,1,42,0.928446,1,0.452826,1,1
kisa-dd60ef22c3b504879f40,2022,2022-05,delivery,택배,1,47,0.718059,1,0.379389,1,1
kisa-8af098ae9b399cf4a95a,2022,2022-05,delivery,택배,1,41,0.945362,1,0.575065,0,1
kisa-b2b73e351cb8d139a734,2022,2022-05,delivery,택배,1,43,0.945362,1,0.575065,0,1
kisa-d3004b99582c5ae6a5f5,2022,2022-05,delivery,택배,1,46,0.903029,1,0.515609,0,1
kisa-1b9700c9cfa782de8807,2022,2022-05,public_agency,공공기관,1,42,0.942409,1,0.79513,0,1
kisa-99864699643699c8c9cd,2022,2022-05,delivery,택배,1,55,0.946597,1,0.470506,1,1
kisa-7d4ac399d2eb17a5a848,2022,2022-05,delivery,택배,1,40,0.791112,1,0.476578,1,1
kisa-7240062fd699c4ac062a,2022,2022-05,delivery,택배,1,44,0.944367,1,0.567251,0,1
kisa-ade70ba1a49b7093660a,2022,2022-05,delivery,택배,1,45,0.935487,1,0.544333,0,1
kisa-d4fae2b4055a5691149b,2022,2022-05,delivery,택배,1,41,0.946548,1,0.464857,1,1
kisa-15bcfab7d1a200a5d8b2,2022,2022-05,delivery,택배,1,46,0.931799,1,0.637709,0,1
kisa-c081381855e688522cb3,2022,2022-05,delivery,택배,1,47,0.940106,1,0.635586,0,1
kisa-b8df4f4a4413ab6606d9,2022,2022-05,delivery,택배,1,32,0.856877,1,0.247653,1,1
kisa-190868cfd3d6ae3067f9,2022,2022-05,delivery,택배,1,51,0.925724,1,0.602511,0,1
kisa-a694b2a65cd47bcc112e,2022,2022-05,public_agency,공공기관,1,35,0.923548,1,0.698058,0,1
kisa-d8a73c67f164e0a366b4,2022,2022-05,delivery,택배,1,44,0.828073,1,0.441474,1,1
kisa-115f134f70c2fa3a5c62,2022,2022-05,public_agency,공공기관,1,45,0.934259,1,0.6072,0,1
kisa-cbe5c018d5fea0771283,2022,2022-05,delivery,택배,1,39,0.943604,1,0.677094,0,1
kisa-e2cab3fc150f0bd23945,2022,2022-05,delivery,택배,1,36,0.890928,1,0.599505,0,1
kisa-1e6ff7f4c316b52e5ab9,2022,2022-05,delivery,택배,1,53,0.938934,1,0.629933,0,1
kisa-19b36af9c0c43b3c421c,2022,2022-05,delivery,택배,1,43,0.932491,1,0.645399,0,1
kisa-8b3ab39f30da179c17ad,2022,2022-05,delivery,택배,1,48,0.905441,1,0.236808,1,1
kisa-7365069b1ebaea78891c,2022,2022-06,delivery,택배,1,34,0.868643,1,0.464703,1,1
kisa-feb609d0a32d04456cc2,2022,2022-06,delivery,택배,1,49,0.827576,1,0.52914,0,1
kisa-f50647753564d347ff0a,2022,2022-06,delivery,택배,1,54,0.797438,1,0.468881,1,1
kisa-031edf013519504860d1,2022,2022-06,delivery,택배,1,42,0.960847,1,0.700307,0,1
kisa-abf8568f1284cbbfb543,2022,2022-06,delivery,택배,1,52,0.961451,1,0.656085,0,1
kisa-1cfd7e94cbaa07c95cba,2022,2022-06,delivery,택배,1,41,0.959879,1,0.73793,0,1
kisa-3538de196c4275fb8796,2022,2022-06,delivery,택배,1,45,0.954751,1,0.668132,0,1
kisa-b42de7ad1b27b2da107b,2022,2022-06,delivery,택배,1,38,0.858385,1,0.501816,0,1
kisa-0e154999a48e7d230332,2022,2022-06,public_agency,공공기관,1,46,0.907442,1,0.556092,0,1
kisa-a83dc0d4e9cc929d2e49,2022,2022-06,delivery,택배,1,38,0.776736,1,0.420113,1,1
kisa-d824b5c41f202706d227,2022,2022-06,delivery,택배,1,55,0.935989,1,0.689701,0,1
kisa-f2036ecb5745ef7feb64,2022,2022-06,delivery,택배,1,45,0.929198,1,0.702451,0,1
kisa-9c1a1e42fe82920a5e61,2022,2022-06,delivery,택배,1,53,0.954001,1,0.351319,1,1
kisa-40ee0abfc0a89e63a92a,2022,2022-06,delivery,택배,1,52,0.94574,1,0.376332,1,1
kisa-3e1ee84da9f0e458dc14,2022,2022-06,delivery,택배,1,42,0.946182,1,0.487876,1,1
kisa-ebe2c725f95858c5a846,2022,2022-06,delivery,택배,1,56,0.781481,1,0.916814,0,1
kisa-54e33a8af9fd959bb3b3,2022,2022-06,delivery,택배,1,57,0.7868,1,0.898847,0,1
kisa-6ff1faf54bdb93947c2a,2022,2022-06,delivery,택배,1,49,0.783244,1,0.911545,0,1
kisa-f3a07a1e55a233a5632c,2022,2022-06,delivery,택배,1,38,0.910885,1,0.735403,0,1
kisa-f566b959b9649e1e7922,2022,2022-06,delivery,택배,1,48,0.777675,1,0.930599,0,1
kisa-735372a28757bd80dc6d,2022,2022-06,delivery,택배,1,51,0.80628,1,0.428131,1,1
kisa-f76c9b4e8fa04f757c72,2022,2022-06,public_agency,공공기관,1,42,0.960862,1,0.636659,0,1
kisa-dcd5c56e5ff4c71dde02,2022,2022-06,delivery,택배,1,53,0.847897,1,0.601316,0,1
kisa-fe46c730813e4d5c56ca,2022,2022-06,delivery,택배,1,57,0.826761,1,0.571321,0,1
kisa-d2407acd1d93541cafe1,2022,2022-06,delivery,택배,1,51,0.926281,1,0.421493,1,1
kisa-9acce0553177d9ea4cd2,2022,2022-06,delivery,택배,1,47,0.934729,1,0.441197,1,1
kisa-dc0bb59ca0aa98cdb7dc,2022,2022-06,delivery,택배,1,63,0.864848,1,0.61252,0,1
kisa-dfd4d1a4b16cb05af8f0,2022,2022-06,delivery,택배,1,59,0.750085,1,0.571231,0,1
kisa-f5083b060cf96cc8c4c0,2022,2022-06,delivery,택배,1,42,0.91831,1,0.711309,0,1
kisa-25622395d5d2718c0d54,2022,2022-06,delivery,택배,1,49,0.72294,1,0.547794,0,1
kisa-a0b55e219239826a6c26,2022,2022-06,delivery,택배,1,52,0.969681,1,0.555813,0,1
kisa-479f5078cf293e0c181e,2022,2022-06,delivery,택배,1,44,0.977513,1,0.625703,0,1
kisa-eae985e859692d405255,2022,2022-06,public_agency,공공기관,1,35,0.949735,1,0.67395,0,1
kisa-a5acba5cd6b80c318380,2022,2022-06,delivery,택배,1,54,0.977895,1,0.59356,0,1
kisa-83ada63a669231381830,2022,2022-06,delivery,택배,1,43,0.962558,1,0.847148,0,1
kisa-3279a6cef052125c88cc,2022,2022-06,delivery,택배,1,56,0.903081,1,0.945518,0,1
kisa-482c4617efdd4305eda3,2022,2022-06,delivery,택배,1,50,0.862281,1,0.558493,0,1
kisa-7b947858896052cb7dfa,2022,2022-06,delivery,택배,1,58,0.912368,1,0.978979,0,1
kisa-3c55ae6f70e3e1d2bf64,2022,2022-06,delivery,택배,1,61,0.896417,1,0.706012,0,1
kisa-74a5cc3a11766c30d172,2022,2022-06,public_agency,공공기관,1,45,0.928153,1,0.631434,0,1
kisa-2c960560a8b0200bd815,2022,2022-06,delivery,택배,1,47,0.920345,1,0.625852,0,1
kisa-ee56db62e63fd83ed894,2022,2022-06,delivery,택배,1,53,0.929885,1,0.628257,0,1
kisa-885947537d677fe4293f,2022,2022-06,delivery,택배,1,51,0.916974,1,0.597511,0,1
kisa-c8a26d06568897d05cb3,2022,2022-06,delivery,택배,1,46,0.920369,1,0.627148,0,1
